track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",0.842,0.801,8.0,-4.167,1.0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,4.0
Shotta Flow (feat. Blueface) [Remix],0.894,0.511,2.0,-4.768,1.0,0.421,0.0251,0.03046073657362849,0.14,0.567,120.077,4.0
Adan y Eva,0.767,0.709,1.0,-4.47,1.0,0.336,0.323,0.03046073657362849,0.0745,0.72,171.993,4.0
Only Human,0.795,0.496,5.930596285434995,-5.883,1.0,0.0722,0.108,0.03046073657362849,0.0645,0.874,94.01,4.0
Giant (with Rag'n'Bone Man),0.807,0.887,1.0,-4.311,1.0,0.0361,0.016,0.000503,0.0811,0.606,122.015,4.0
So Am I,0.681,0.657,6.0,-4.671,1.0,0.0432,0.0748,0.03046073657362849,0.353,0.628,130.089,4.0
Grace,0.722,0.565,4.0,-5.848,1.0,0.0335,0.435,0.03046073657362849,0.165,0.488,104.483,4.0
Talk (feat. Disclosure),0.9,0.4,5.930596285434995,-8.575,1.0,0.127,0.0516,0.03046073657362849,0.0599,0.346,135.984,4.0
Panini,0.703,0.594,5.0,-6.146,1.0,0.0752,0.342,0.03046073657362849,0.123,0.475,153.848,4.0
emotions,0.63,0.63,9.0,-6.211,1.0,0.0395,0.0131,0.03046073657362849,0.142,0.163,80.512,4.0
My Type,0.899,0.811,2.0,-6.294,1.0,0.258,0.000677,0.03046073657362849,0.0672,0.587,105.038,4.0
Never Really Over,0.77,0.882,8.0,-4.792,1.0,0.0602,0.194,0.03046073657362849,0.316,0.385,99.991,4.0
Leave Me Alone,0.792,0.743,7.0,-2.806,1.0,0.0851,0.107,0.03046073657362849,0.183,0.742,150.024,4.0
Motivation,0.599,0.887,4.0,-3.967,1.0,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,4.0
Easier,0.562,0.46,5.0,-4.173,1.0,0.259,0.476,0.03046073657362849,0.107,0.623,176.055,4.0
Slide Away,0.534,0.538,5.0,-6.673,1.0,0.0327,0.173,2.82e-06,0.248,0.289,148.016,4.0
If I Can't Have You,0.692,0.809,2.0,-4.198,1.0,0.0602,0.524,0.03046073657362849,0.147,0.864,123.911,4.0
I Don't Care (with Justin Bieber),0.798,0.676,6.0,-5.041,1.0,0.0442,0.0902,0.03046073657362849,0.0894,0.843,101.956,4.0
The Git Up,0.847,0.678,9.0,-8.635,1.0,0.109,0.0669,0.03046073657362849,0.274,0.811,97.984,4.0
Ladbroke Grove,0.902,0.839,11.0,-9.447,1.0,0.208,0.0933,0.03046073657362849,0.102,0.727,133.989,4.0
Lost Without You,0.386,0.136,6.0,-9.267,1.0,0.0458,0.932,0.03046073657362849,0.0653,0.0976,67.016,3.0
Light On,0.657,0.569,2.0,-6.287,1.0,0.0542,0.201,1.38e-05,0.126,0.399,102.054,4.0
The London (feat. J. Cole & Travis Scott),0.796,0.586,4.0,-6.946,1.0,0.147,0.0247,0.03046073657362849,0.132,0.179,97.981,4.0
Better,0.695,0.586,5.930596285434995,-10.315,1.0,0.0658,0.102,0.317,0.113,0.112,98.035,4.0
Clout (feat. Cardi B),0.919,0.622,1.0,-7.384,1.0,0.0997,0.228,4.24e-06,0.122,0.424,140.022,4.0
Post Malone (feat. RANI),0.59,0.642,7.0,-3.87,1.0,0.122,0.0771,0.03046073657362849,0.105,0.651,107.356,4.0
Just You and I,0.567,0.696,9.0,-5.416,1.0,0.301,0.456,0.03046073657362849,0.113,0.544,92.061,4.0
Good as You,0.626,0.516,8.0,-6.05,1.0,0.0388,0.4,0.03046073657362849,0.142,0.769,153.653,4.0
Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),0.872,0.814,5.930596285434995,-4.568,1.0,0.155,0.00485,1.96e-06,0.214,0.57,98.985,4.0
gone girl,0.677,0.714,11.0,-5.637,1.0,0.0287,0.162,0.03046073657362849,0.0717,0.355,94.956,4.0
Mad Love,0.623,0.796,5.930596285434995,-2.981,1.0,0.199,0.659,0.03046073657362849,0.115,0.607,197.524,4.0
Take Me Back to London (feat. Stormzy),0.885,0.762,8.0,-5.513,1.0,0.216,0.219,0.03046073657362849,0.162,0.605,138.058,4.0
Thotiana,0.906,0.382,10.0,-12.89,1.0,0.269,0.18,0.03046073657362849,0.113,0.391,104.025,4.0
Blinding Lights,0.513,0.796,1.0,-4.075,1.0,0.0629,0.00147,0.000209,0.0938,0.345,171.017,4.0
cardigan,0.613,0.581,5.930596285434995,-8.588,1.0,0.0424,0.537,0.000345,0.25,0.551,130.033,4.0
positions,0.736,0.802,5.930596285434995,-4.759,1.0,0.0864,0.468,0.03046073657362849,0.094,0.675,144.005,4.0
Watermelon Sugar,0.548,0.816,5.930596285434995,-4.209,1.0,0.0465,0.122,0.03046073657362849,0.335,0.557,95.39,4.0
Blueberry Faygo,0.774,0.554,5.930596285434995,-7.909,1.0,0.0383,0.207,0.03046073657362849,0.132,0.349,99.034,4.0
The Box,0.896,0.586,10.0,-6.687,1.0,0.0559,0.104,0.03046073657362849,0.79,0.642,116.971,4.0
Toosie Slide,0.834,0.454,1.0,-9.75,1.0,0.201,0.321,6.15e-06,0.114,0.837,81.618,4.0
Party Girl,0.728,0.431,6.0,-9.966,1.0,0.0622,0.749,0.03046073657362849,0.0996,0.629,130.022,4.0
WAP (feat. Megan Thee Stallion),0.935,0.454,1.0,-7.509,1.0,0.375,0.0194,0.03046073657362849,0.0824,0.357,133.073,4.0
What You Know Bout Love,0.709,0.548,10.0,-8.493,1.0,0.353,0.65,1.59e-06,0.133,0.543,83.995,4.0
ROXANNE,0.621,0.601,6.0,-5.616,1.0,0.148,0.0522,0.03046073657362849,0.46,0.457,116.735,5.0
Falling,0.784,0.43,10.0,-8.756,1.0,0.0364,0.123,0.03046073657362849,0.0887,0.236,127.087,4.0
august,0.532,0.623,5.0,-9.208,1.0,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,4.0
Stuck with U (with Justin Bieber),0.597,0.45,8.0,-6.658,1.0,0.0418,0.223,0.03046073657362849,0.382,0.537,178.765,3.0
death bed (coffee for your head),0.726,0.431,8.0,-8.765,1.0,0.135,0.731,0.03046073657362849,0.696,0.348,144.026,4.0
Life Is Good (feat. Drake),0.676,0.609,2.0,-5.831,1.0,0.481,0.0706,0.03046073657362849,0.152,0.508,142.037,4.0
Rain On Me (with Ariana Grande),0.672,0.855,9.0,-3.764,1.0,0.0397,0.021,0.03046073657362849,0.323,0.646,123.056,4.0
If the World Was Ending (feat. Julia Michaels),0.464,0.473,1.0,-10.086,1.0,0.129,0.866,0.03046073657362849,0.109,0.604,75.801,4.0
DÃKITI,0.731,0.573,4.0,-10.059,1.0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,4.0
ROCKSTAR (feat. Roddy Ricch),0.746,0.69,11.0,-7.956,1.0,0.164,0.247,0.03046073657362849,0.101,0.497,89.977,4.0
Heather,0.357,0.425,5.0,-7.301,1.0,0.0333,0.584,0.03046073657362849,0.322,0.27,102.078,3.0
everything i wanted,0.704,0.225,6.0,-14.454,1.0,0.0994,0.902,0.657,0.106,0.243,120.006,4.0
Say So,0.787,0.673,11.0,-4.583,1.0,0.159,0.264,3.35e-06,0.0904,0.779,110.962,4.0
Dynamite,0.746,0.765,6.0,-4.41,1.0,0.0993,0.0112,0.03046073657362849,0.0936,0.737,114.044,4.0
Mood (feat. iann dior),0.7,0.722,7.0,-3.558,1.0,0.0369,0.221,0.03046073657362849,0.272,0.756,90.989,4.0
For The Night (feat. Lil Baby & DaBaby),0.823,0.586,6.0,-6.606,1.0,0.2,0.114,0.03046073657362849,0.193,0.347,125.971,4.0
Roses - Imanbek Remix,0.785,0.721,8.0,-5.457,1.0,0.0506,0.0149,0.00432,0.285,0.894,121.962,4.0
Sunday Best,0.878,0.525,5.0,-6.832,1.0,0.0578,0.183,0.03046073657362849,0.0714,0.694,112.022,4.0
Adore You,0.676,0.771,8.0,-3.675,1.0,0.0483,0.0237,7e-06,0.102,0.569,99.048,4.0
Laugh Now Cry Later (feat. Lil Durk),0.761,0.518,5.930596285434995,-8.871,1.0,0.134,0.244,3.47e-05,0.107,0.522,133.976,4.0
Monster (Shawn Mendes & Justin Bieber),0.652,0.383,2.0,-7.076,1.0,0.0516,0.0676,0.03046073657362849,0.0828,0.549,145.765,4.0
Intentions (feat. Quavo),0.806,0.546,9.0,-6.637,1.0,0.0575,0.3,0.03046073657362849,0.102,0.874,147.986,4.0
Put Your Records On,0.399,0.491,6.0,-10.778,1.0,0.0538,0.0563,0.00089,0.11,0.151,91.066,4.0
"Lemonade (feat. Gunna, Don Toliver & NAV)",0.8,0.658,1.0,-6.142,1.0,0.079,0.25,0.03046073657362849,0.111,0.462,140.042,4.0
Godzilla (feat. Juice WRLD),0.808,0.745,10.0,-5.26,1.0,0.342,0.145,0.03046073657362849,0.292,0.829,165.995,4.0
HIGHEST IN THE ROOM,0.598,0.427,7.0,-8.764,1.0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,4.0
No Idea,0.652,0.631,6.0,-5.718,1.0,0.0893,0.524,0.000579,0.165,0.35,127.998,4.0
Supalonely (feat. Gus Dapperton),0.862,0.631,7.0,-4.746,1.0,0.0515,0.291,0.000209,0.123,0.841,128.978,4.0
Come & Go (with Marshmello),0.625,0.811,5.930596285434995,-5.183,1.0,0.0659,0.0173,0.03046073657362849,0.16,0.532,144.994,4.0
UN DIA (ONE DAY) (Feat. Tainy),0.571,0.693,6.0,-8.234,1.0,0.0545,0.00536,0.03046073657362849,0.173,0.393,168.169,4.0
you broke me first,0.667,0.373,4.0,-9.389,1.0,0.05,0.785,0.03046073657362849,0.0906,0.0823,124.148,4.0
Break My Heart,0.73,0.729,4.0,-3.434,1.0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,4.0
Ride It,0.88,0.751,7.0,-4.258,1.0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,4.0
ily (i love you baby) (feat. Emilee),0.674,0.774,11.0,-7.567,1.0,0.0892,0.0686,0.00188,0.393,0.33,112.05,4.0
Rare,0.838,0.545,5.0,-6.713,1.0,0.0706,0.208,8.01e-05,0.103,0.631,114.998,4.0
Holy (feat. Chance The Rapper),0.673,0.704,6.0,-8.056,1.0,0.36,0.196,0.03046073657362849,0.0898,0.372,86.919,4.0
Savage Love (Laxed - Siren Beat),0.767,0.481,5.930596285434995,-8.52,1.0,0.0803,0.234,0.03046073657362849,0.269,0.761,150.076,4.0
Prisoner (feat. Dua Lipa),0.781,0.67,3.0,-3.912,1.0,0.0452,0.0103,0.03046073657362849,0.0761,0.595,127.99,4.0
Savage Remix (feat. BeyoncÃ©),0.822,0.743,10.0,-4.772,1.0,0.28,0.016,0.03046073657362849,0.127,0.636,84.459,4.0
After Hours,0.664,0.572,5.0,-6.099,1.0,0.0305,0.0811,0.00604,0.121,0.143,108.959,4.0
POPSTAR (feat. Drake),0.8,0.56,5.0,-4.818,1.0,0.261,0.057,0.03046073657362849,0.134,0.45,163.071,4.0
How You Like That,0.828,0.782,11.0,-4.014,1.0,0.0918,0.0694,3.41e-05,0.0544,0.351,130.013,4.0
Midnight Sky,0.705,0.814,4.0,-5.466,1.0,0.0346,0.00115,0.00312,0.203,0.259,110.0,4.0
Yummy,0.687,0.514,9.0,-6.612,1.0,0.0897,0.366,0.03046073657362849,0.116,0.494,145.921,4.0
Don't Start Now,0.794,0.793,11.0,-4.521,1.0,0.0842,0.0125,0.03046073657362849,0.0952,0.677,123.941,4.0
Circles,0.695,0.762,5.930596285434995,-3.497,1.0,0.0395,0.192,0.00244,0.0863,0.553,120.042,4.0
Before You Go,0.459,0.575,3.0,-4.858,1.0,0.0573,0.604,0.03046073657362849,0.0885,0.183,111.881,4.0
You should be sad,0.591,0.585,2.0,-6.35,1.0,0.0277,0.143,0.03046073657362849,0.109,0.324,110.94,4.0
Dance Monkey,0.826,0.593,6.0,-6.401,1.0,0.0976,0.688,0.000161,0.17,0.541,98.083,4.0
Memories,0.764,0.32,11.0,-7.209,1.0,0.0546,0.837,0.03046073657362849,0.0822,0.575,91.019,4.0
Therefore I Am,0.889,0.34,11.0,-7.773,1.0,0.0697,0.218,0.13,0.055,0.716,94.009,4.0
That Way - Bonus Track,0.712,0.598,7.0,-5.368,1.0,0.0388,0.0546,0.03046073657362849,0.154,0.504,130.007,4.0
34+35,0.83,0.585,5.930596285434995,-6.476,1.0,0.094,0.237,0.03046073657362849,0.248,0.485,109.978,4.0
Levitating (feat. DaBaby),0.702,0.825,6.0,-3.787,1.0,0.0601,0.00883,0.03046073657362849,0.0674,0.915,102.977,4.0
THE SCOTTS,0.716,0.537,5.930596285434995,-7.648,1.0,0.0514,0.233,0.03046073657362849,0.157,0.28,129.979,4.0
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",0.904,0.723,11.0,-5.224,1.0,0.26,0.0631,0.03046073657362849,0.185,0.835,145.013,4.0
Breaking Me,0.789,0.72,8.0,-5.652,1.0,0.218,0.223,0.03046073657362849,0.129,0.664,122.031,4.0
Head & Heart (feat. MNEK),0.734,0.874,8.0,-3.158,1.0,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,4.0
Mood Swings (feat. Lil Tjay),0.48,0.602,10.0,-6.335,1.0,0.368,0.487,0.03046073657362849,0.0848,0.269,179.798,4.0
In Your Eyes,0.667,0.719,7.0,-5.371,1.0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,4.0
my ex's best friend (with blackbear),0.728,0.685,5.0,-5.096,1.0,0.0433,0.00391,0.03046073657362849,0.152,0.33,124.934,4.0
ON (Feat. Sia),0.591,0.848,9.0,-4.397,1.0,0.0828,0.137,0.03046073657362849,0.372,0.386,105.922,4.0
MAMACITA,0.894,0.635,2.0,-6.929,1.0,0.0473,0.193,0.00105,0.0823,0.428,105.013,4.0
Tusa,0.803,0.715,2.0,-3.28,1.0,0.298,0.295,0.000134,0.0574,0.574,101.085,4.0
Be Kind (with Halsey),0.63,0.633,4.0,-7.088,1.0,0.0457,0.00776,0.03046073657362849,0.0541,0.452,93.995,4.0
Someone You Loved,0.501,0.405,1.0,-5.679,1.0,0.0319,0.751,0.03046073657362849,0.105,0.446,109.891,4.0
Past Life (with Selena Gomez),0.575,0.543,3.0,-5.062,1.0,0.0529,0.102,0.03046073657362849,0.176,0.283,159.905,4.0
Lonely (with benny blanco),0.631,0.239,11.0,-7.071,1.0,0.0398,0.864,0.03046073657362849,0.116,0.0927,79.859,4.0
Physical,0.647,0.844,5.930596285434995,-3.756,1.0,0.0457,0.0137,0.000658,0.102,0.746,146.967,4.0
July,0.708,0.186,9.0,-8.953,1.0,0.042,0.868,0.03046073657362849,0.0779,0.322,72.541,4.0
HawÃ¡i,0.783,0.727,6.0,-3.454,1.0,0.389,0.185,2.46e-05,0.0626,0.558,180.067,4.0
RITMO (Bad Boys For Life),0.723,0.704,10.0,-7.088,1.0,0.0571,0.0259,0.00109,0.792,0.684,105.095,4.0
Sour Candy (with BLACKPINK),0.752,0.87,9.0,-3.812,1.0,0.0623,0.0604,1.12e-05,0.489,0.784,120.006,4.0
Wishing Well,0.65,0.613,9.0,-6.13,1.0,0.128,0.00336,0.03046073657362849,0.267,0.0804,149.972,4.0
Play Date,0.68,0.729,5.0,-5.077,1.0,0.0475,0.612,0.03046073657362849,0.224,0.446,123.97,4.0
Know Your Worth,0.79,0.694,9.0,-7.726,1.0,0.0708,0.145,0.00252,0.281,0.508,103.007,4.0
Sunflower - Spider-Man: Into the Spider-Verse,0.755,0.522,2.0,-4.368,1.0,0.0575,0.533,0.03046073657362849,0.0685,0.925,89.96,4.0
Ice Cream (with Selena Gomez),0.79,0.729,9.0,-3.843,1.0,0.334,0.0342,9.31e-05,0.0411,0.904,159.989,4.0
bad guy,0.701,0.425,7.0,-10.965,1.0,0.375,0.328,0.13,0.1,0.562,135.128,4.0
Go Crazy,0.755,0.578,5.930596285434995,-8.932,1.0,0.145,0.316,0.03046073657362849,0.25,0.581,94.148,4.0
Wonder,0.333,0.637,1.0,-4.904,1.0,0.0581,0.131,1.8e-05,0.149,0.132,139.898,4.0
TKN (feat. Travis Scott),0.776,0.509,5.930596285434995,-6.266,1.0,0.467,0.192,1.49e-06,0.115,0.485,94.634,4.0
BELIEVE IT,0.43,0.7,6.0,-5.35,1.0,0.264,0.0902,0.03046073657362849,0.216,0.731,158.373,4.0
What A Man Gotta Do,0.852,0.698,9.0,-7.206,1.0,0.0629,0.00839,1.03e-06,0.0773,0.324,113.039,4.0
Lovesick Girls,0.654,0.707,6.0,-5.661,1.0,0.0664,0.00559,0.03046073657362849,0.0873,0.448,127.97,4.0
Stupid Love,0.676,0.815,8.0,-4.294,1.0,0.0625,0.00146,0.00041,0.275,0.796,117.973,4.0
Safaera,0.607,0.829,2.0,-4.074,1.0,0.379,0.0103,0.03046073657362849,0.107,0.685,96.172,4.0
Take You Dancing,0.789,0.711,2.0,-4.248,1.0,0.041,0.0332,0.03046073657362849,0.0876,0.753,112.985,4.0
Good News,0.794,0.32,1.0,-12.92,1.0,0.173,0.853,0.134,0.112,0.241,174.088,4.0
my future,0.444,0.309,8.0,-10.956,1.0,0.062,0.795,0.132,0.352,0.0875,104.745,4.0
drivers license,0.585,0.436,10.0,-8.761,1.0,0.0601,0.721,1.31e-05,0.105,0.132,143.874,4.0
MONTERO (Call Me By Your Name),0.61,0.508,8.0,-6.682,1.0,0.152,0.297,0.03046073657362849,0.384,0.758,178.818,4.0
Beggin',0.714,0.8,11.0,-4.808,1.0,0.0504,0.127,0.03046073657362849,0.359,0.589,134.002,4.0
Save Your Tears (with Ariana Grande) (Remix),0.65,0.825,5.930596285434995,-4.645,1.0,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,4.0
Peaches (feat. Daniel Caesar & Giveon),0.677,0.696,5.930596285434995,-6.181,1.0,0.119,0.321,0.03046073657362849,0.42,0.464,90.03,4.0
Leave The Door Open,0.586,0.616,5.0,-7.964,1.0,0.0324,0.182,0.03046073657362849,0.0927,0.719,148.088,4.0
deja vu,0.439,0.61,9.0,-7.236,1.0,0.116,0.593,1.07e-05,0.341,0.172,181.088,4.0
Good Days,0.436,0.655,1.0,-8.37,1.0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,4.0
Bad Habits,0.808,0.897,11.0,-3.712,1.0,0.0348,0.0469,3.14e-05,0.364,0.591,126.026,4.0
STAY (with Justin Bieber),0.591,0.764,1.0,-5.484,1.0,0.0483,0.0383,0.03046073657362849,0.103,0.478,169.928,4.0
INDUSTRY BABY (feat. Jack Harlow),0.741,0.691,10.0,-7.395,1.0,0.0672,0.0221,0.03046073657362849,0.0476,0.892,150.087,4.0
Kiss Me More (feat. SZA),0.762,0.701,8.0,-3.541,1.0,0.0286,0.235,0.000158,0.123,0.742,110.968,4.0
good 4 u,0.556,0.661,6.0,-5.052,1.0,0.204,0.3,0.03046073657362849,0.101,0.668,168.56,4.0
Heartbreak Anniversary,0.449,0.465,5.930596285434995,-8.964,1.0,0.0791,0.524,1.02e-06,0.303,0.543,89.087,3.0
Easy On Me,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.03046073657362849,0.133,0.13,141.981,4.0
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),0.631,0.518,5.930596285434995,-8.771,1.0,0.0303,0.274,0.03046073657362849,0.088,0.205,93.023,4.0
Happier Than Ever,0.332,0.225,5.930596285434995,-8.697,1.0,0.0348,0.767,0.00349,0.128,0.297,81.055,3.0
Fair Trade (with Travis Scott),0.666,0.465,1.0,-8.545,1.0,0.26,0.0503,0.03046073657362849,0.215,0.292,167.937,4.0
Woman,0.824,0.764,5.0,-4.175,1.0,0.0854,0.0888,0.00294,0.117,0.881,107.998,4.0
Astronaut In The Ocean,0.778,0.695,4.0,-6.865,1.0,0.0913,0.175,0.03046073657362849,0.15,0.472,149.996,4.0
MONEY,0.831,0.554,1.0,-9.998,1.0,0.218,0.161,6.12e-05,0.152,0.396,140.026,4.0
Butter,0.759,0.459,8.0,-5.187,1.0,0.0948,0.00323,0.03046073657362849,0.0906,0.695,109.997,4.0
Levitating (feat. DaBaby),0.702,0.825,6.0,-3.787,1.0,0.0601,0.00883,0.03046073657362849,0.0674,0.915,102.977,4.0
Todo De Ti,0.78,0.718,3.0,-3.605,1.0,0.0506,0.31,0.000163,0.0932,0.342,127.949,4.0
34+35,0.83,0.585,5.930596285434995,-6.476,1.0,0.094,0.237,0.03046073657362849,0.248,0.485,109.978,4.0
telepatÃ­a,0.653,0.524,11.0,-9.016,1.0,0.0502,0.112,0.03046073657362849,0.203,0.553,83.97,4.0
You Right,0.828,0.621,8.0,-6.414,1.0,0.0565,0.0164,0.00233,0.0845,0.436,128.986,4.0
Heat Waves,0.761,0.525,11.0,-6.9,1.0,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,4.0
Hold On,0.658,0.634,1.0,-5.797,1.0,0.0413,0.0106,0.03046073657362849,0.132,0.29,139.98,4.0
My Universe,0.588,0.701,9.0,-6.39,1.0,0.0402,0.00813,0.03046073657362849,0.2,0.443,104.988,4.0
The Business,0.798,0.62,8.0,-7.079,1.0,0.232,0.414,0.0192,0.112,0.235,120.031,4.0
Need to Know,0.664,0.609,1.0,-6.509,1.0,0.0707,0.304,0.03046073657362849,0.0926,0.194,130.041,4.0
I WANNA BE YOUR SLAVE,0.75,0.608,1.0,-4.008,1.0,0.0387,0.00165,0.03046073657362849,0.178,0.958,132.507,4.0
Yonaguni,0.644,0.648,1.0,-4.601,1.0,0.118,0.276,0.03046073657362849,0.135,0.44,179.951,4.0
Streets,0.749,0.463,11.0,-8.433,1.0,0.0842,0.21,0.0382,0.338,0.189,90.035,4.0
positions,0.737,0.802,5.930596285434995,-4.771,1.0,0.0878,0.468,0.03046073657362849,0.0931,0.682,144.015,4.0
traitor,0.38,0.339,3.0,-7.885,1.0,0.0338,0.691,0.03046073657362849,0.12,0.0849,100.607,4.0
willow,0.392,0.574,7.0,-9.195,1.0,0.17,0.833,0.00179,0.145,0.529,81.112,4.0
love nwantiti (ah ah ah),0.727,0.739,8.0,-3.805,1.0,0.0411,0.365,0.00137,0.161,0.533,93.005,4.0
pov,0.487,0.534,5.930596285434995,-5.664,1.0,0.0555,0.36,0.03046073657362849,0.1,0.173,131.798,4.0
Build a Bitch,0.855,0.463,3.0,-7.454,1.0,0.0367,0.217,1.77e-05,0.347,0.866,102.931,4.0
Up,0.868,0.795,11.0,-6.044,1.0,0.269,0.0012,0.0193,0.0461,0.819,166.0,4.0
DÃKITI,0.731,0.573,4.0,-10.059,1.0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,4.0
Baila Conmigo (with Rauw Alejandro),0.823,0.544,5.0,-7.132,1.0,0.0715,0.0215,0.00315,0.0966,0.664,149.903,4.0
Shivers,0.788,0.859,2.0,-2.724,1.0,0.0856,0.281,0.03046073657362849,0.0424,0.822,141.02,4.0
Solar Power,0.735,0.47,4.0,-9.405,1.0,0.1,0.266,0.000105,0.32,0.897,87.971,4.0
We're Good,0.722,0.588,6.0,-5.932,1.0,0.0544,0.0319,0.03046073657362849,0.183,0.59,134.01,4.0
WITHOUT YOU (with Miley Cyrus),0.655,0.469,5.930596285434995,-6.257,1.0,0.0292,0.173,0.03046073657362849,0.0956,0.467,92.56,4.0
late at night,0.643,0.403,1.0,-11.254,1.0,0.41,0.343,0.03046073657362849,0.138,0.111,98.54,4.0
Calling My Phone,0.907,0.393,4.0,-7.636,1.0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,4.0
RAPSTAR,0.789,0.536,6.0,-6.862,1.0,0.242,0.41,0.03046073657362849,0.129,0.437,81.039,4.0
Girls Want Girls (with Lil Baby),0.767,0.438,7.0,-8.726,1.0,0.29,0.181,0.03046073657362849,0.142,0.381,86.975,4.0
Whoopty,0.719,0.648,3.0,-7.6,1.0,0.125,0.2,0.03046073657362849,0.127,0.66,140.201,4.0
Mood (feat. iann dior),0.701,0.716,7.0,-3.671,1.0,0.0361,0.174,0.03046073657362849,0.324,0.732,91.007,4.0
LA NOCHE DE ANOCHE,0.856,0.618,7.0,-4.892,1.0,0.286,0.0303,0.03046073657362849,0.0866,0.391,81.993,4.0
Anyone,0.686,0.538,2.0,-8.026,1.0,0.0345,0.181,3.13e-06,0.113,0.584,115.884,4.0
Love Story (Taylorâ€™s Version),0.626,0.79,2.0,-4.302,1.0,0.0311,0.135,3.97e-06,0.0989,0.416,119.082,4.0
Afterglow,0.641,0.324,11.0,-5.851,1.0,0.0299,0.698,0.03046073657362849,0.328,0.273,110.184,4.0
GIRL LIKE ME,0.965,0.485,2.0,-8.784,1.0,0.191,0.0206,0.0237,0.0655,0.312,124.025,4.0
BICHOTA,0.863,0.666,1.0,-4.158,1.0,0.152,0.212,0.000493,0.103,0.838,163.908,4.0
Bandido,0.713,0.617,8.0,-4.637,1.0,0.0887,0.122,0.03046073657362849,0.0962,0.682,168.021,4.0
Prisoner (feat. Dua Lipa),0.781,0.67,3.0,-3.912,1.0,0.0452,0.0103,0.03046073657362849,0.0761,0.595,127.99,4.0
Blinding Lights,0.514,0.73,1.0,-5.934,1.0,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,4.0
Beautiful Mistakes (feat. Megan Thee Stallion),0.713,0.676,10.0,-5.483,1.0,0.027,0.0377,0.03046073657362849,0.154,0.721,99.048,4.0
Therefore I Am,0.889,0.34,11.0,-7.773,1.0,0.0697,0.218,0.13,0.055,0.716,94.009,4.0
test drive,0.698,0.708,9.0,-4.943,1.0,0.0454,0.0251,0.03046073657362849,0.124,0.322,115.036,4.0
Lemonade,0.799,0.66,1.0,-6.153,1.0,0.079,0.256,0.03046073657362849,0.111,0.471,140.04,4.0
Watermelon Sugar,0.548,0.816,5.930596285434995,-4.209,1.0,0.0465,0.122,0.03046073657362849,0.335,0.557,95.39,4.0
Lost Cause,0.671,0.336,10.0,-8.494,1.0,0.241,0.705,0.00751,0.0577,0.518,75.051,4.0
Selfish Love (with Selena Gomez),0.723,0.646,5.0,-7.973,1.0,0.102,0.0206,0.352,0.0994,0.443,110.971,4.0
What You Know Bout Love,0.584,0.547,7.0,-8.502,1.0,0.382,0.655,1.64e-06,0.134,0.56,83.917,4.0
Dynamite,0.746,0.765,6.0,-4.41,1.0,0.0993,0.0112,0.03046073657362849,0.0936,0.737,114.044,4.0
Head & Heart (feat. MNEK),0.734,0.874,8.0,-3.158,1.0,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,4.0
Save Your Tears,0.68,0.826,5.930596285434995,-5.487,1.0,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,4.0
Body,0.914,0.732,8.0,-6.1,1.0,0.241,0.0166,0.03046073657362849,0.107,0.469,94.066,4.0
Best Friend (feat. Doja Cat),0.84,0.766,4.0,-4.12,1.0,0.136,0.00302,3.61e-06,0.0684,0.402,94.018,4.0
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",0.88,0.662,5.930596285434995,-5.766,1.0,0.304,0.205,0.03046073657362849,0.227,0.726,109.988,4.0
Whatâ€™s Next,0.781,0.594,5.930596285434995,-6.959,1.0,0.0485,0.0136,0.03046073657362849,0.162,0.0628,129.895,4.0
On The Ground,0.311,0.607,1.0,-6.578,1.0,0.11,0.0174,0.03046073657362849,0.131,0.286,188.7,4.0
As I Am (feat. Khalid),0.595,0.543,11.0,-8.149,1.0,0.038,0.127,0.03046073657362849,0.0975,0.109,99.928,4.0
Met Him Last Night (feat. Ariana Grande),0.538,0.512,4.0,-4.548,1.0,0.0262,0.22,0.03046073657362849,0.101,0.12,144.978,4.0
